BTC,LTC,DCOILWTICO,DHHNGSP,GOLDPMGBD228NLBM,DTWEXB,DEXUSEU,DEXUSUK,DEXCHUS,T10YIE,DAAA,DTB1YR,T5YIE,DJIA,SP500,VIXCLS,OVXCLS,GVZCLS,VXNCLS,VXSLVCLS,VXGSCLS,EVZCLS,VXFXICLS,VXEWZCLS,NIKKEI225,y
0.29613347215680963,0.16400694327789914,0.29728769394764887,0.20120120120120122,0.5644873168988926,0.6861796576984096,0.41300675675675613,0.21062017039825642,0.6236652865548056,0.5546218487394958,0.23870967741935445,0.6515151515151516,0.6239316239316239,0.7111627770831679,0.760905691732447,0.028797468354430367,0.18303086706995503,0.1042358803986711,0.13265931372549022,0.06615532118887824,0.11880046136101496,0.2799227799227799,0.058416070191641634,0.18239912360781457,0.770897962713539,1
0.3120388411705066,0.16565877148776528,0.3013146985668601,0.19669669669669665,0.5521019411694654,0.7061540019579375,0.3927364864864864,0.21022389538339636,0.6300937023316635,0.5798319327731094,0.2709677419354839,0.6616161616161615,0.7094017094017095,0.7250113948557977,0.7709920140331441,0.0262658227848101,0.15526601520086863,0.08554817275747512,0.12285539215686275,0.062000639181847284,0.13437139561707034,0.27509652509652505,0.05172015700761945,0.18093846996530943,0.771678866866973,0
0.30777910265639036,0.15051234671594158,0.3046310553120928,0.21921921921921922,0.5370965821126594,0.7131181851939372,0.3904842342342336,0.21458292054685968,0.6513401612551766,0.5714285714285716,0.2709677419354839,0.6565656565656565,0.6495726495726495,0.7204392351020101,0.7631214513225315,0.0610759493670886,0.1641073367457732,0.09385382059800662,0.16636029411764708,0.07925854905720675,0.1182237600922722,0.29054054054054057,0.08127453244054489,0.217454811027935,0.7921442069670008,0
0.2865838451267657,0.15342404389943448,0.3094871491176122,0.21921921921921922,0.5407883768012383,0.7190628903217098,0.39161036036036023,0.19932633247473763,0.6464371322728271,0.5798319327731094,0.29032258064516103,0.6616161616161615,0.6837606837606838,0.7344726795264758,0.7663142993429659,0.06392405063291134,0.17217310376919498,0.095514950166113,0.15931372549019607,0.08021732182806018,0.113033448673587,0.277992277992278,0.08265989378896332,0.21544641226949063,0.8014362813892215,1
0.2983533876551066,0.15490788957948376,0.30534170318607123,0.22372372372372373,0.5373347624151479,0.718718563278534,0.4017454954954949,0.2246879334257974,0.6480714752669439,0.588235294117647,0.2967741935483872,0.6616161616161615,0.6923076923076923,0.7250808093901975,0.7570973549369895,0.06613924050632908,0.16969132930044983,0.10755813953488375,0.18382352941176466,0.08628954937679778,0.36216839677047274,0.31081081081081074,0.10828907873470328,0.20923863428884432,0.7930835182129623,1
0.30644074773558644,0.15280810795677252,0.3105531209285798,0.21321321321321324,0.5343575086340357,0.7268912669209735,0.3730292792792791,0.21062017039825642,0.6526476356504691,0.5966386554621848,0.3032258064516129,0.6616161616161615,0.7094017094017095,0.7310521319879739,0.7595977780855223,0.06835443037974681,0.16627888940592522,0.09094684385382057,0.16881127450980393,0.08053691275167796,0.3122837370242213,0.30984555984555984,0.09789886862156538,0.25214533503742936,0.7958372328592822,0
0.29993379107276835,0.15166022733635703,0.32843775909037076,0.19369369369369366,0.5169703465523399,0.7444046855483917,0.3392454954954949,0.19615613235585494,0.6641969928088916,0.588235294117647,0.29032258064516103,0.6565656565656565,0.7094017094017095,0.7338395855199609,0.7755004693101912,0.02088607594936709,0.16565844578873895,0.08513289036544852,0.12224264705882354,0.07478427612655814,0.1401384083044982,0.2635135135135135,0.08219810667282379,0.24630272046740925,0.8188422239670787,1
0.3182911481132031,0.1546279186964556,0.33068814402463576,0.2177177177177177,0.5301893533404787,0.7363433818316842,0.35219594594594605,0.21339409550227817,0.6641969928088916,0.5798319327731094,0.25806451612903203,0.6565656565656565,0.7179487179487181,0.7266932337555356,0.7691609349274493,0.043037974683544256,0.1679851093531875,0.09593023255813954,0.14522058823529416,0.08021732182806018,0.34717416378316024,0.23841698841698844,0.13184022165781573,0.3100237356216908,0.819117937933532,1
0.33603104521371413,0.15283610504507533,0.3336491768328793,0.2027027027027027,0.5257830177444327,0.7323498632819092,0.35838963963963977,0.23043392114127226,0.6456744388755729,0.588235294117647,0.25806451612903203,0.6616161616161615,0.7350427350427351,0.7290767448764968,0.7710304820815832,0.032911392405063244,0.16767488754459436,0.09883720930232565,0.1455269607843137,0.08437200383509114,0.14071510957324096,0.22683397683397677,0.10090048487647196,0.2738725579696915,0.8191128004062072,1
0.3517253437377434,0.1456408533512515,0.33317541158356034,0.1786786786786787,0.5422174586161721,0.7304020524592376,0.34994369369369327,0.22567862096294844,0.6118980169971682,0.588235294117647,0.2451612903225806,0.6767676767676767,0.6666666666666667,0.7339081637346692,0.7741848620535785,0.03354430379746831,0.1729486582906778,0.09842192691029905,0.14215686274509803,0.10738255033557054,0.16464821222606685,0.21718146718146714,0.10344031401523895,0.25524922402775246,0.8540882301817743,1
0.368064404852101,0.15000839912649086,0.3358995617671443,0.1786786786786787,0.5473383351196857,0.7215778280390239,0.36514639639639634,0.18823063205864843,0.617345826977556,0.5798319327731094,0.22580645161290303,0.6717171717171717,0.7350427350427351,0.7407032612286373,0.7745618489282802,0.024999999999999967,0.1729486582906778,0.06312292358803984,0.1344975490196078,0.07574304889741135,0.165513264129181,0.21138996138996136,0.08635419071807893,0.22475807924046015,0.8642810843950175,1
0.37485121368156815,0.15403997984209644,0.34869122349875636,0.1891891891891892,0.5187566988210075,0.7367822300239677,0.3493806306306304,0.1880324945512184,0.6491610372630214,0.5714285714285716,0.22580645161290303,0.6868686868686869,0.6923076923076923,0.7426209422813965,0.7807090430688273,0.0,0.16007445323406239,0.05066445182724255,0.10998774509803921,0.06359859379993615,0.1470588235294118,0.19111969111969107,0.07573308704687137,0.24794595581522733,0.8642810843950175,0
0.3651377707490955,0.15121227392351197,0.3689446879071421,0.2282282282282282,0.5275693700130999,0.7288525807649462,0.3448761261261257,0.20348722013077047,0.6438221834822411,0.5714285714285716,0.21290322580645116,0.6919191919191919,0.7179487179487181,0.7433928653567112,0.7832402406561112,0.008227848101265811,0.19156196680626653,0.0627076411960133,0.10998774509803921,0.09587727708533078,0.14504036908881202,0.20173745173745172,0.09558993304086816,0.24046010589738914,0.8650714073485477,1
0.3715234406379999,0.16837448905313848,0.36716806822219583,0.23723723723723722,0.5387638442300817,0.7370624177159639,0.3384009009009006,0.20487418268278157,0.6513401612551766,0.588235294117647,0.2064516129032259,0.6919191919191919,0.7435897435897436,0.7441296630049803,0.7828632537814091,0.023734177215189833,0.2210330386226152,0.06436877076411962,0.11672794117647056,0.09172259507829983,0.1585928489042675,0.19208494208494198,0.08635419071807893,0.26401314588278263,0.8984011158709349,1
0.3880788227517186,0.1719301192675962,0.3627857396659955,0.25075075075075076,0.5587709896391568,0.7277453330182624,0.3423423423423424,0.19615613235585494,0.6370668991065607,0.5798319327731094,0.2516129032258063,0.7121212121212122,0.7179487179487181,0.7446423269759099,0.785740663804644,0.020253164556961967,0.20924460989607568,0.07848837209302328,0.11488970588235298,0.10546500479386389,0.14936562860438285,0.19111969111969107,0.08704687139228812,0.26437830929340883,0.896364942541038,0
0.3714814365604541,0.176689624279075,0.3668127442852066,0.25375375375375375,0.5606764320590685,0.7241670323734937,0.35838963963963977,0.2011095700416088,0.6511222488559616,0.5798319327731094,0.2709677419354839,0.7121212121212122,0.7435897435897436,0.7361603726640547,0.7782317007493575,0.043037974683544256,0.21513882425934544,0.095514950166113,0.1449142156862745,0.11537232342601478,0.18021914648212223,0.2075289575289575,0.10528746247979676,0.2961475260178931,0.892502378247024,0
0.34389315842835444,0.16266308303936391,0.3619566504796873,0.25225225225225223,0.5594855305466235,0.7241670323734937,0.35838963963963977,0.2011095700416088,0.6511222488559616,0.588235294117647,0.2709677419354839,0.7171717171717171,0.7264957264957266,0.7328376745294656,0.7764467833017898,0.06803797468354422,0.23111524740189232,0.09343853820598008,0.1446078431372549,0.09300095877277081,0.21020761245674735,0.19015444015444016,0.09097206187947354,0.2840971334672266,0.8764655867013391,0
0.3408137344932759,0.16865445993616665,0.36219353310434677,0.24624624624624625,0.5443610813385731,0.7314519123653911,0.36064189189189166,0.19476916980384384,0.6518849422532149,0.588235294117647,0.32903225806451575,0.7222222222222222,0.7350427350427351,0.7343003976700135,0.7784009601624893,0.07468354430379742,0.24383434155421124,0.08720930232558138,0.13878676470588236,0.11249600511345492,0.20155709342560546,0.2355212355212355,0.09582082659893781,0.3029030491144788,0.8507411311293913,1
0.34481777318533197,0.17223808723892717,0.34916498874807533,0.23573573573573575,0.5363820412051918,0.7223981365830605,0.3910472972972969,0.20011888250445775,0.6480714752669439,0.5798319327731094,0.3096774193548386,0.7222222222222222,0.7350427350427351,0.7317722032424117,0.7738078751788764,0.07753164556962022,0.24166278889405923,0.09053156146179403,0.14368872549019607,0.11281559603707259,0.21885813148788924,0.3272200772200772,0.10967444008312166,0.29998174182946874,0.8506572181830789,1
0.3805102130289298,0.17542975530544827,0.3445457775672154,0.25075075075075076,0.5544837441943549,0.7203794348985584,0.399493243243243,0.20744997027937373,0.6317280453257803,0.5630252100840336,0.2709677419354839,0.7222222222222222,0.7264957264957266,0.7202151014246705,0.7628444813737709,0.12626582278481008,0.23794012719094154,0.09634551495016613,0.17708333333333331,0.11697027804410354,0.12226066897347165,0.3001930501930501,0.12906949896097897,0.281723571298156,0.8205436017662817,1
0.4097109226878199,0.19569964723668742,0.3428875991945991,0.2402402402402402,0.5492437775395973,0.7124936704587652,0.39329954954954927,0.21379037051713912,0.6396818478971467,0.5546218487394958,0.2838709677419353,0.7424242424242424,0.7350427350427351,0.7358609702144743,0.7790164489375124,0.08291139240506323,0.2159143787808283,0.06602990033222589,0.12254901960784315,0.09651645893256644,0.30478662053056516,0.24613899613899615,0.08912491341491569,0.2727770677378127,0.848183498775984,0
0.4011683434169372,0.18592866341900444,0.3555608196138813,0.23273273273273276,0.559604620697868,0.7030483070587046,0.4009009009009006,0.21874380820289296,0.6366310743081298,0.5714285714285716,0.2774193548387096,0.7474747474747475,0.7008547008547008,0.7274877374625226,0.7737924879595008,0.07246835443037969,0.1932681867535288,0.04941860465116277,0.10661764705882348,0.08756791307126888,0.21712802768166084,0.24517374517374524,0.10228584622489029,0.290304911447873,0.8520948695795874,1
0.42698247432369496,0.19903130074472258,0.3555608196138813,0.23273273273273276,0.5640109562939144,0.7121898524794918,0.3845720720720718,0.22250842084406575,0.6366310743081298,0.5630252100840336,0.2709677419354839,0.7525252525252526,0.6923076923076923,0.733516766119017,0.7763236855467848,0.047784810126582256,0.19668062664805336,0.07267441860465118,0.10753676470588236,0.07925854905720675,0.20126874279123408,0.25289575289575283,0.09859154929577463,0.2645608909987219,0.8405320080796177,0
0.420189364882596,0.19281594714149733,0.36302262229065496,0.23423423423423423,0.5571037275217336,0.7022313742699922,0.3845720720720718,0.22072518327719415,0.6388101983002841,0.5546218487394958,0.2451612903225806,0.7525252525252526,0.7008547008547008,0.74693969716864,0.7893181923094681,0.018670886075949356,0.18830463781603846,0.05855481727574752,0.07567401960784309,0.07478427612655814,0.24509803921568618,0.23841698841698844,0.10736550450242432,0.2809932444769035,0.8537799785422608,1
0.4297605190023821,0.19802340556582118,0.37534051877294805,0.23423423423423423,0.5657973085625816,0.6869290753806157,0.3980855855855854,0.23241529621557344,0.6193070385704953,0.5546218487394958,0.2193548387096773,0.7474747474747475,0.7008547008547008,0.7415328903626701,0.7878179384203481,0.023417721518987356,0.19125174499767333,0.05481727574750833,0.07444852941176472,0.08053691275167796,0.17820069204152245,0.23745173745173742,0.12283537289309626,0.26547379952528766,0.862913645871954,0
0.4184834742832661,0.20174701831009578,0.37534051877294805,0.23423423423423423,0.5738954388472068,0.6869290753806157,0.3980855855855854,0.23241529621557344,0.6193070385704953,0.5546218487394958,0.2193548387096773,0.7474747474747475,0.7008547008547008,0.7415328903626701,0.7878179384203481,0.023417721518987356,0.19125174499767333,0.05481727574750833,0.07444852941176472,0.08053691275167796,0.17820069204152245,0.23745173745173742,0.12283537289309626,0.26547379952528766,0.862913645871954,1
0.4297678697159527,0.21504563525393364,0.3878952978799005,0.23423423423423423,0.5742527093009406,0.668362421091719,0.43947072072072046,0.24133148404993054,0.609718893005013,0.5546218487394958,0.22580645161290303,0.7474747474747475,0.6666666666666667,0.7441932233015396,0.79192632599363,0.016772151898734156,0.1920272995191562,0.0477574750830565,0.06341911764705882,0.09555768616171312,0.15311418685121103,0.30984555984555984,0.12999307319325787,0.2762461201387621,0.8652854709870985,1
0.5119204946820213,0.2532056666106725,0.37794622764420227,0.20870870870870867,0.5847326426104562,0.6712520676501361,0.43243243243243246,0.24073707152764,0.6063412508171728,0.546218487394958,0.22580645161290303,0.7525252525252526,0.6495726495726495,0.7460991958786165,0.7911569650248507,0.023101265822784767,0.21498371335504884,0.0535714285714286,0.08363970588235292,0.06871204857782043,0.2618223760092271,0.29729729729729726,0.14869545139690604,0.27770677378126724,0.8605880585027361,1
0.524545345239389,0.26560837672882026,0.3762880492715859,0.20870870870870867,0.5774681433845417,0.6770955001181509,0.42314189189189166,0.22052704576976412,0.61473087818697,0.5546218487394958,0.23870967741935445,0.7474747474747475,0.6495726495726495,0.7675031257448472,0.8108679930449769,0.028164556962025245,0.2114161625562277,0.05024916943521601,0.09497549019607843,0.06455736657078948,0.182237600922722,0.2731660231660231,0.15977834218425307,0.2773416103706409,0.8597532103123875,0
0.5156095027924835,0.23632342236407416,0.3678787160961743,0.23573573573573575,0.558413719185423,0.6788677716639091,0.4175112612612608,0.26114523479294593,0.6198518195685345,0.5546218487394958,0.2709677419354839,0.7474747474747475,0.6495726495726495,0.7761983415780518,0.8101217129052611,0.04936708860759487,0.20970994260896542,0.06602990033222589,0.18596813725490197,0.08213486736976672,0.29296424452133785,0.28957528957528955,0.1761717848072038,0.2840971334672266,0.8692542108458339,1
0.5337232361831524,0.24405061873565154,0.3696553357811204,0.23573573573573575,0.5497201381445755,0.6841812105458596,0.42877252252252207,0.27501486031305733,0.619742863368927,0.5714285714285716,0.2774193548387096,0.7525252525252526,0.6837606837606838,0.8039365567881978,0.8266706673437043,0.06772151898734169,0.177601985419575,0.0980066445182724,0.1721813725490196,0.07286673058485149,0.23760092272202993,0.2702702702702703,0.1969522050334796,0.28190615300346905,0.8801937190303428,1
0.5726820181069077,0.2739235119547567,0.38090726045244583,0.2027027027027027,0.5385256639275928,0.6740100597508691,0.43215090090090014,0.2748167228056273,0.6248638047504906,0.5714285714285716,0.2193548387096773,0.7525252525252526,0.6752136752136753,0.8005277177253778,0.8225468925510468,0.07246835443037969,0.14316736466573599,0.08139534883720934,0.19178921568627455,0.06967082134867386,0.23414071510957324,0.29633204633204624,0.2057261602401293,0.30144239547197377,0.8882485056217391,1
0.6084694921759529,0.2885939862254326,0.37060286627975836,0.21321321321321324,0.533642967726569,0.6828275326604327,0.41469594594594605,0.2668912225084208,0.6300937023316635,0.5798319327731094,0.2193548387096773,0.7727272727272728,0.7094017094017095,0.8054168426422683,0.8204080690578408,0.08037974683544297,0.14239181014425312,0.0809800664451828,0.23651960784313725,0.08149568552253117,0.43166089965397914,0.2857142857142857,0.1900253982913876,0.31203213438013516,0.87866958592386,1
0.6220945648298808,0.28344252197771436,0.3727348099016936,0.20570570570570568,0.5166130760986065,0.68598048813422,0.40681306306306286,0.26391915989696857,0.6284593593375485,0.5714285714285716,0.19354838709677402,0.7676767676767677,0.6495726495726495,0.7962666688968525,0.8128144762959888,0.06930379746835441,0.13386071040794167,0.11835548172757471,0.20863970588235298,0.09364014062000647,0.34025374855824675,0.26737451737451734,0.16508889401985677,0.3103888990323171,0.8714102598133193,1
0.7467836690246705,0.277703118875637,0.35058628449603213,0.20570570570570568,0.5104203882338929,0.6987003341997768,0.39780405405405395,0.2504458093917181,0.6247548485508831,0.5714285714285716,0.19354838709677402,0.7878787878787878,0.6923076923076923,0.7929439707622639,0.8125836680053546,0.05949367088607588,0.13386071040794167,0.09302325581395349,0.19607843137254904,0.08596995845318,0.23615916955017302,0.23166023166023164,0.19949203417224654,0.32262187328829656,0.8332778194964023,1
0.9362325597757402,0.2719357186852568,0.3589956176714437,0.19819819819819823,0.4896987019173511,0.7039226276879447,0.39836711711711725,0.2603526847632254,0.628786227936371,0.5798319327731094,0.22580645161290303,0.7828282828282828,0.6923076923076923,0.7988458788256401,0.8185154410746436,0.03227848101265818,0.13386071040794167,0.14784053156146182,0.1700367647058823,0.1367849153084053,0.2993079584775086,0.2084942084942084,0.1706303394135304,0.30308563081979184,0.8607627344317936,0
0.8663850293267219,0.3462959852175374,0.36669430297287686,0.19369369369369366,0.47933785875908086,0.7110252168922795,0.3902027027027022,0.24747374678026546,0.6316190891261728,0.588235294117647,0.23225806451612874,0.7727272727272728,0.6666666666666667,0.8086876889559804,0.8296865623413194,0.013924050632911356,0.14502869551729491,0.09426910299003322,0.12591911764705882,0.09268136784915315,0.22231833910034604,0.18146718146718144,0.1470791964904179,0.28081066277159034,0.8875677832511473,1
0.8856754019396432,0.596449969203203,0.3748667535236291,0.19819819819819823,0.47100154817196627,0.7060831110961079,0.4017454954954949,0.2466811967505449,0.6290041403355859,0.588235294117647,0.2193548387096773,0.7878787878787878,0.7094017094017095,0.8134438390419121,0.8362184369662558,0.006329113924050611,0.1312238250349,0.08430232558139539,0.06985294117647056,0.08884627676573986,0.1992502883506343,0.08880308880308885,0.1329946894481644,0.2523279167427424,0.8984978726355599,1
0.9108043413314347,0.8819082815387203,0.36633897903588764,0.2072072072072072,0.4561152792664047,0.721078216250886,0.38006756756756754,0.23875569645333883,0.6328176073218579,0.5966386554621848,0.2193548387096773,0.7929292929292929,0.7264957264957266,0.8233768080186332,0.8393882041576268,0.024683544303797433,0.12936249418334111,0.11254152823920271,0.078125,0.09427932246724202,0.22664359861591687,0.12741312741312738,0.14961902562918494,0.22037611831294507,0.8922848895902562,0
0.8579212077012376,0.8439442298001011,0.3600615894824115,0.2072072072072072,0.4602834345599618,0.7124497856395369,0.3904842342342336,0.24707747176540495,0.6285683155371551,0.588235294117647,0.19354838709677402,0.7828282828282828,0.6923076923076923,0.8301200536917241,0.8384188093369649,0.032911392405063244,0.13944470296261824,0.059800664451827246,0.07444852941176472,0.05912432086928732,0.3189158016147634,0.06370656370656369,0.10921265296698218,0.19883147708599597,0.8830287778593122,1
0.8661015018032875,0.7787950053194469,0.36491768328793084,0.18018018018018017,0.480171489817792,0.7060122202342773,0.3949887387387383,0.26193778482266694,0.6198518195685345,0.5798319327731094,0.1806451612903226,0.7929292929292929,0.7094017094017095,0.8236996274195774,0.8300789364353971,0.04272151898734172,0.13184426865208626,0.04028239202657813,0.06372549019607843,0.08213486736976672,0.2958477508650519,0.05598455598455587,0.09720618794735625,0.20759539894102613,0.8775812863854668,1
0.9261095770871958,0.8360490508987067,0.36835248134549325,0.16666666666666669,0.48874598070739506,0.7068257772676638,0.3949887387387383,0.2373687339013273,0.6195249509697103,0.588235294117647,0.16129032258064502,0.7979797979797979,0.7179487179487181,0.835665689566494,0.8483897274923451,0.008860759493670878,0.10469986040018614,0.0,0.04810049019607843,0.057526366251198446,0.3442906574394463,0.03185328185328179,0.032786885245901676,0.14095307650173455,0.8654884033164452,1
1.0,1.0,0.36693118559753646,0.18318318318318316,0.5030367988567344,0.6994396246160077,0.4023085585585582,0.25361600951060037,0.6195249509697103,0.5966386554621848,0.19354838709677402,0.7929292929292929,0.6666666666666667,0.84741263595422,0.8594300573943281,0.012341772151898689,0.06095858538855281,0.0207641196013289,0.06801470588235292,0.04090763822307453,0.26066897347174156,0.07528957528957525,0.10482567536365733,0.16505386160306745,0.8953331558032223,0
0.9297744328530692,0.9773503555630217,0.3707213075920881,0.1891891891891892,0.5024413481005117,0.7067953954697366,0.4073761261261257,0.24529423419853336,0.6195249509697103,0.6134453781512605,0.2451612903225806,0.7979797979797979,0.6923076923076923,0.8442806187093079,0.8527443105756358,0.028164556962025245,0.06793857608189852,0.03696013289036548,0.07689950980392157,0.050175775007989754,0.2079008073817762,0.11776061776061775,0.10113137843454162,0.11192258535694727,0.8924415841736757,0
0.8692833106773838,0.8775967299400865,0.37782778633187253,0.18468468468468469,0.512444920805049,0.6960166087162003,0.42398648648648596,0.255597384584902,0.5849858356940514,0.6218487394957983,0.2709677419354839,0.803030303030303,0.6923076923076923,0.8419305603760094,0.8510363292249457,0.018354430379746822,0.07693500853109975,0.014950166112956798,0.07567401960784309,0.04889741131351877,0.19319492502883495,0.14575289575289574,0.1207573308704687,0.13492788022640134,0.8944726199762476,0
0.8261398725281256,0.8855479030180863,0.3807888191401161,0.17267267267267267,0.512444920805049,0.6980555649326536,0.42145270270270263,0.24846443431741605,0.5917411200697336,0.6302521008403361,0.23870967741935445,0.8080808080808081,0.7777777777777779,0.8465838431398789,0.855129329578852,0.015189873417721433,0.052117263843648176,0.008720930232558155,0.07169117647058826,0.04218600191754551,0.1418685121107266,0.1138996138996139,0.03463403371045948,0.15482928610553226,0.8922788958083769,0
0.7226470759648992,0.7384791981633912,0.3797228473291484,0.17117117117117114,0.512444920805049,0.7052425480201192,0.41216216216216184,0.2498513968694276,0.5826977555022896,0.6386554621848739,0.23870967741935445,0.8080808080808081,0.7606837606837609,0.8442229126505902,0.8541830155872536,0.024050632911392367,0.07383279044516833,0.024086378737541547,0.06832107843137253,0.03611377436880803,0.19348327566320644,0.1148648648648648,0.06211036712075735,0.12652912178199743,0.8954179250040883,1
0.7328750688473084,0.762164734867574,0.3797228473291484,0.17117117117117114,0.512444920805049,0.7052425480201192,0.41216216216216184,0.2498513968694276,0.5826977555022896,0.6386554621848739,0.23870967741935445,0.8080808080808081,0.7606837606837609,0.8442229126505902,0.8541830155872536,0.024050632911392367,0.07383279044516833,0.024086378737541547,0.06832107843137253,0.03611377436880803,0.19348327566320644,0.1148648648648648,0.06211036712075735,0.12652912178199743,0.8985364040904993,1
0.8417286358073209,0.7988689176325664,0.3951202179320147,0.1786786786786787,0.512444920805049,0.699723188063329,0.42004504504504503,0.24787002179512552,0.547722815428199,0.6386554621848739,0.22580645161290303,0.8131313131313131,0.7094017094017095,0.8435664016927109,0.85199803043592,0.03512658227848098,0.10066697688847526,0.07225913621262459,0.10202205882352944,0.08085650367529562,0.20732410611303342,0.13127413127413123,0.09789886862156538,0.14241373014423958,0.8945556766680052,0
0.828009053978915,0.7587490900946304,0.3965415136799716,0.19069069069069067,0.5478146957246635,0.6964824629510851,0.42989864864864824,0.25460669704775096,0.5619960775768149,0.6386554621848739,0.1870967741935483,0.8131313131313131,0.7606837606837609,0.8459156237063181,0.853629075689732,0.04208860759493671,0.09523809523809523,0.0539867109634552,0.12193627450980388,0.05305209332054972,0.20126874279123408,0.1351351351351351,0.10344031401523895,0.14898667153551215,0.8961414601023907,0
